,hotel_id,repeating_amenities_score
6824,7389,0
6825,48950,2
6826,83392,2
6827,100543,0
6828,97612,2
6829,1390,0
6830,56763,2
6831,88452,2
6832,6506,0
6833,85459,2
6834,61972,2
6835,75610,2
6836,4399,0
6837,89051,0
6838,48837,0
6839,100096,2
6840,45541,0
6841,103412,2
6842,84005,2
6843,99958,2
6844,95511,2
6845,46722,2
6846,96839,2
6847,95787,0
6848,95815,2
6849,90705,0
6850,95191,2
6851,74254,2
6852,99522,0
6853,81429,2
6854,15011,0
6855,43901,0
6856,36701,0
6857,2911,0
6858,42093,0
6859,102512,2
6860,2641,0
6861,51228,2
6862,56926,2
6863,11166,0
6864,1854,0
6865,100132,2
6866,35694,0
6867,84424,2
6868,91273,2
6869,85760,2
6870,98476,2
6871,13129,0
6872,10857,0
6873,58861,2
6874,38695,0
6875,93059,2
6876,6939,0
6877,10528,0
6878,55109,0
6879,103285,2
6880,1117,0
6881,74732,2
6882,91911,2
6883,62911,0
6884,77978,2
6885,1443,0
6886,93987,2
6887,39379,2
6888,89962,2
6889,87290,2
6890,979,0
6891,101170,2
6892,80518,2
6893,86995,2
6894,51242,2
6895,89540,2
6896,88750,2
6897,38380,0
6898,41685,0
6899,7091,2
6900,36400,0
6901,75461,2
6902,95064,2
6903,59730,0
6904,45701,2
6905,7268,0
6906,75880,0
6907,11428,0
6908,104606,2
6909,62728,2
6910,75755,0
6911,18301,0
6912,44761,2
6913,81853,2
6914,40154,0
6915,57935,2
6916,59409,2
6917,44919,0
6918,91151,2
6919,44162,2
6920,91002,2
6921,19488,0
6922,9326,0
6923,99960,2
6924,14673,0
6925,99184,2
6926,103847,2
6927,83791,0
6928,60047,0
6929,91722,2
6930,54037,0
6931,83805,0
6932,57167,0
6933,79462,2
6934,86482,2
6935,3231,0
6936,101141,2
6937,99195,2
6938,8153,0
6939,53888,2
6940,7360,0
6941,7377,0
6942,13801,0
6943,93975,2
6944,84854,0
6945,50738,2
6946,54009,0
6947,91441,2
6948,85307,2
6949,35944,0
6950,98315,2
6951,98582,2
6952,100722,2
6953,14259,0
6954,76481,2
6955,180,0
6956,88465,2
6957,58084,2
6958,39243,2
6959,88288,2
6960,73927,0
6961,8271,0
6962,16802,0
6963,84744,2
6964,45037,0
6965,88575,0
6966,43403,0
6967,15764,0
6968,55398,0
6969,57617,0
6970,4415,0
6971,57761,0
6972,53013,2
6973,86336,2
6974,3051,0
6975,103085,2
6976,94886,2
6977,99977,2
6978,61808,0
6979,17260,2
6980,94259,2
6981,53902,2
6982,61673,2
6983,96073,2
6984,82612,2
6985,97862,2
6986,98883,2
6987,50926,0
6988,59884,2
6989,82027,0
6990,56107,2
6991,75564,2
6992,101459,2
6993,104601,2
6994,102941,2
6995,42826,0
6996,79932,2
6997,44491,0
6998,11424,0
6999,9503,0
7000,80641,2
7001,81406,2
7002,74720,2
7003,74200,2
7004,74363,2
7005,7231,0
7006,47000,0
7007,81861,2
7008,4716,0
7009,3625,0
7010,99524,2
7011,52425,2
7012,59600,2
7013,43293,2
7014,2154,0
7015,52386,2
7016,102795,2
7017,96200,2
7018,104609,2
7019,89354,2
7020,82750,2
7021,91711,2
7022,74692,0
7023,94096,2
7024,15449,2
7025,59260,0
7026,1701,0
7027,39696,0
7028,779,0
7029,82792,0
7030,42227,2
7031,13972,0
7032,52555,2
7033,86212,2
7034,92327,2
7035,60936,2
7036,14403,0
7037,37426,0
7038,93227,2
7039,103521,2
7040,56875,2
7041,91601,2
7042,52670,0
7043,101001,2
7044,91573,2
7045,81400,2
7046,102671,2
7047,47478,0
7048,49109,0
7049,47619,0
7050,87388,2
7051,86952,0
7052,13826,0
7053,39530,0
7054,78579,2
7055,94099,0
7056,85613,2
7057,104556,2
7058,47003,0
7059,6055,0
7060,87692,2
7061,56464,2
7062,94588,0
7063,54169,2
7064,79026,0
7065,59873,0
7066,77662,2
7067,104120,0
7068,47149,2
7069,87855,2
7070,92650,2
7071,96700,2
7072,76290,2
7073,3628,0
7074,17657,0
7075,14372,0
7076,88915,2
7077,52375,2
7078,49891,2
7079,95314,2
7080,57190,2
7081,3192,0
7082,39271,2
7083,79791,0
7084,15581,0
7085,73806,2
7086,57308,2
7087,98801,2
7088,54608,0
7089,87498,2
7090,77218,2
7091,18925,2
7092,90684,0
7093,46269,2
7094,50617,2
7095,100435,2
7096,103886,2
7097,93851,2
7098,42545,0
7099,99513,2
7100,83622,2
7101,100874,2
7102,96236,2
7103,6921,0
7104,88713,2
7105,37890,0
7106,96335,2
7107,81864,2
7108,89174,2
7109,58945,2
7110,94869,2
7111,79946,2
7112,84376,2
7113,75294,2
7114,101749,2
7115,47630,2
7116,52690,2
7117,87059,2
7118,90698,2
7119,100857,2
7120,46862,0
7121,90659,0
7122,79752,0
7123,57052,2
7124,4227,0
7125,97727,2
7126,75893,0
7127,79043,2
7128,59271,2
7129,104286,2
7130,99659,2
7131,37266,0
7132,83341,2
7133,7515,0
7134,48513,2
7135,16073,0
7136,90378,2
7137,85290,2
7138,76655,2
7139,53576,0
7140,76782,2
7141,19060,0
7142,15460,0
7143,14588,0
7144,85135,0
7145,88156,2
7146,79139,0
7147,10386,0
7148,48842,2
7149,48069,0
7150,80219,2
7151,60447,2
7152,90496,0
7153,81690,2
7154,86010,0
7155,102947,2
7156,98458,2
7157,95921,2
7158,37156,0
7159,14107,0
7160,19336,2
7161,6930,0
7162,46989,0
7163,57800,0
7164,17834,0
7165,93826,2
7166,1074,0
7167,13823,2
7168,40852,0
7169,81583,2
7170,49565,2
7171,81552,2
7172,13525,0
7173,74515,0
7174,2286,0
7175,16959,0
7176,101133,2
7177,1077,2
7178,41046,0
7179,56914,2
7180,92490,2
7181,78292,2
7182,77530,2
7183,4964,0
7184,74228,2
7185,87728,2
7186,99535,2
7187,76776,2
7188,39367,0
7189,60905,2
7190,7650,0
7191,9585,0
7192,52560,0
7193,92614,2
7194,50873,0
7195,42801,0
7196,83214,2
7197,93522,0
7198,101442,2
7199,62272,2
7200,99485,2
7201,9748,0
7202,77994,2
7203,39963,0
7204,43563,2
7205,102663,2
7206,82604,2
7207,73469,2
7208,61985,2
7209,93837,2
7210,36529,0
7211,80506,0
7212,96377,2
7213,93809,2
7214,101909,2
7215,89641,2
7216,88727,2
7217,39648,0
7218,60582,2
7219,92501,0
7220,96354,2
7221,60784,0
7222,76903,2
7223,101172,2
7224,103065,2
7225,97232,2
7226,49388,2
7227,57024,0
7228,10057,0
7229,97572,2
7230,3808,0
7231,79012,2
7232,86502,0
7233,12482,0
7234,17111,2
7235,11438,0
7236,101465,2
7237,1116,0
7238,94290,2
7239,40728,0
7240,56135,0
7241,51922,2
7242,88150,2
7243,84713,0
7244,102061,2
7245,9216,0
7246,91148,2
7247,42691,2
7248,47287,0
7249,51025,2
7250,9779,0
7251,9039,0
7252,101282,2
7253,55072,2
7254,19226,2
7255,44190,0
7256,81721,0
7257,62382,2
7258,95584,2
7259,83667,2
7260,86941,2
7261,48516,0
7262,86612,2
7263,94723,2
7264,99496,2
7265,36678,0
7266,92037,2
7267,62992,2
7268,87880,2
7269,78433,2
7270,56287,2
7271,43588,0
7272,1350,0
7273,47768,0
7274,48938,0
7275,74408,2
7276,93376,2
7277,87239,2
7278,77831,2
7279,101597,2
7280,61850,2
7281,80109,2
7282,89618,2
7283,13837,0
7284,39215,0
7285,87863,2
7286,6758,0
7287,94878,2
7288,86969,0
7289,61212,2
7290,15789,0
7291,96965,2
7292,92321,2
7293,52245,0
7294,7866,0
7295,17845,2
7296,100711,2
7297,80804,2
7298,42241,0
7299,73955,0
7300,85006,2
7301,86800,2
7302,73778,2
7303,37170,0
7304,77856,0
7305,83653,2
7306,90985,2
7307,93820,2
7308,98621,2
7309,91165,2
7310,95179,2
7311,9762,0
7312,49590,0
7313,60475,2
7314,57910,2
7315,85903,2
7316,100112,2
7317,19156,0
7318,59586,2
7319,4981,0
7320,15598,0
7321,101743,0
7322,2140,0
7323,97100,2
7324,15418,0
7325,76627,2
7326,495,0
7327,77505,2
7328,86364,2
7329,96253,2
7330,87073,2
7331,80061,0
7332,2562,0
7333,97271,2
7334,94892,2
7335,102182,2
7336,80047,2
7337,81701,2
7338,100556,2
7339,5608,0
7340,11565,0
7341,47309,0
7342,15609,0
7343,83026,2
7344,58548,2
7345,3645,0
7346,37567,0
7347,58672,0
7348,44207,0
7349,89762,2
7350,86353,0
7351,37617,0
7352,87107,2
7353,73182,2
7354,104471,2
7355,82891,2
7356,2151,0
7357,2008,0
7358,84542,2
7359,101462,2
7360,62421,0
7361,56118,2
7362,83054,2
7363,4230,0
7364,83940,0
7365,43538,2
7366,79628,0
7367,102005,2
7368,42992,0
7369,75007,0
7370,95308,2
7371,4536,0
7372,99482,2
7373,84128,0
7374,48474,0
7375,93064,2
7376,94408,0
7377,73905,2
7378,80790,2
7379,98762,2
7380,98135,2
7381,37702,0
7382,58984,0
7383,75291,0
7384,44300,2
7385,56270,2
7386,47889,0
7387,95488,2
7388,7484,0
7389,93649,2
7390,18444,0
7391,56017,0
7392,42967,0
7393,1836,0
7394,104024,2
7395,77969,2
7396,79780,0
7397,103265,2
7398,47582,2
7399,43881,0
7400,46741,0
7401,53297,2
7402,18430,2
7403,61957,2
7404,4511,0
7405,10921,0
7406,44452,0
7407,56301,0
7408,80528,2
7409,18894,2
7410,16509,0
7411,57322,2
7412,98129,2
7413,99949,2
7414,103985,2
7415,17820,0
7416,76031,2
7417,85166,2
7418,89942,2
7419,8699,0
7420,62683,2
7421,76925,2
7422,60500,2
7423,41473,0
7424,76056,0
7425,15885,0
7426,15474,0
7427,54639,2
7428,89933,2
7429,96849,2
7430,75975,2
7431,95024,0
7432,96239,2
7433,48786,0
7434,54633,0
7435,6775,0
7436,4649,0
7437,103684,2
7438,18315,2
7439,6629,2
7440,43754,0
7441,79603,2
7442,37471,0
7443,14422,0
7444,96835,2
7445,90538,2
7446,97600,2
7447,61822,2
7448,17713,0
7449,94383,2
7450,56557,2
7451,47436,2
7452,86530,2
7453,96391,2
7454,15758,0
7455,35958,0
7456,16239,0
7457,5152,0
7458,94439,2
7459,14737,0
7460,55561,2
7461,102224,2
7462,85020,2
7463,47295,0
7464,54079,0
7465,7062,0
7466,92034,2
7467,62697,2
7468,82905,2
7469,97437,2
7470,53410,0
7471,86662,2
7472,94124,2
7473,39409,0
7474,54622,2
7475,82427,0
7476,99085,2
7477,13494,0
7478,815,0
7479,91584,2
7480,88583,2
7481,87413,2
7482,90811,2
7483,37100,0
7484,95350,2
7485,50763,2
7486,59738,2
7487,61676,2
7488,81856,2
7489,88876,2
7490,96208,2
7491,76017,2
7492,91275,2
7493,1049,0
7494,3487,0
7495,50274,0
7496,101020,2
7497,90220,2
7498,47163,0
7499,52240,0
7500,19471,2
7501,104612,2
7502,37319,0
7503,76340,0
7504,101335,2
7505,97997,2
7506,45239,0
7507,62553,2
7508,46249,0
7509,94599,2
7510,1870,0
7511,89326,2
7512,97713,2
7513,55989,2
7514,78548,2
7515,100970,2
7516,101608,2
7517,15286,0
7518,48524,0
7519,47925,2
7520,46724,0
7521,98022,2
7522,104134,2
7523,9464,0
7524,96523,2
7525,86381,2
7526,3068,0
7527,85149,2
7528,52971,2
7529,790,0
7530,98036,0
7531,87250,2
7532,77375,2
7533,87222,0
7534,10960,0
7535,90974,2
7536,99642,2
7537,62705,0
7538,52684,0
7539,36225,0
7540,52695,2
7541,84989,2
7542,90701,0
7543,49261,0
7544,85892,2
7545,45186,0
7546,98610,2
7547,87360,2
7548,91449,2
7549,54200,2
7550,41203,0
7551,5698,0
7552,101721,2
7553,91283,2
7554,62556,2
7555,42694,0
7556,101591,2
7557,86055,2
7558,99035,2
7559,10538,0
7560,20115,0
7561,55831,0
7562,13185,0
7563,43386,0
7564,7501,2
7565,103234,2
7566,102207,2
7567,101161,2
7568,48974,2
7569,96959,2
7570,96492,2
7571,58385,2
7572,50175,2
7573,85591,2
7574,9309,0
7575,83979,2
7576,76329,2
7577,48640,0
7578,46260,2
7579,87264,2
7580,78711,2
7581,43318,0
7582,99690,2
7583,103121,2
7584,45990,0
7585,94014,2
7586,35353,2
7587,73030,2
7588,514,0
7589,39558,0
7590,74391,0
7591,9174,0
7592,50310,0
7593,78405,2
7594,80095,0
7595,73919,2
7596,44494,2
7597,15750,0
7598,99673,2
7599,14822,0
7600,101937,2
7601,74090,0
7602,9627,0
7603,89790,2
7604,15452,0
7605,86063,2
7606,56695,0
7607,88305,2
7608,11137,0
7609,81712,2
7610,84719,2
7611,61712,0
7612,7675,0
7613,98908,2
7614,46823,0
7615,89680,2
7616,75578,2
7617,103231,2
7618,99350,2
7619,4238,2
7620,9149,0
7621,100984,0
7622,62438,2
7623,81,0
7624,75412,2
7625,42500,0
7626,93370,2
7627,76478,0
7628,101026,2
7629,52417,2
7630,80787,2
7631,99355,2
7632,84252,2
7633,81577,2
7634,959,0
7635,38953,0
7636,48392,0
7637,2309,0
7638,44584,2
7639,35345,0
7640,652,2
7641,50465,2
7642,52524,0
7643,80084,2
7644,47939,0
7645,94453,2
7646,85560,2
7647,47790,2
7648,2289,0
7649,1403,0
7650,3490,0
7651,41043,0
7652,3029,0
7653,77350,2
7654,74940,2
7655,45819,0
7656,102649,2
7657,101150,2
7658,36377,0
7659,44013,2
7660,103071,2
7661,83245,2
7662,84266,2
7663,12628,0
7664,99634,2
7665,9492,0
7666,75713,2
7667,93213,2
7668,84539,0
7669,96672,2
7670,94135,2
7671,46564,0
7672,88603,2
7673,92310,2
7674,98000,2
7675,84142,0
7676,90240,2
7677,7225,0
7678,4567,0
7679,62863,0
7680,54040,0
7681,40880,0
7682,46561,0
7683,82013,2
7684,61662,0
7685,93688,2
7686,48375,0
7687,52819,0
7688,45214,2
7689,42351,2
7690,45976,0
7691,74394,2
7692,96824,0
7693,54625,0
7694,101119,2
7695,83501,2
7696,83369,2
7697,82778,0
7698,14549,0
7699,55249,0
7700,17412,0
7701,100244,2
7702,93795,2
7703,101735,2
7704,14847,2
7705,15556,0
7706,94301,2
7707,78309,0
7708,97735,2
7709,50178,0
7710,98146,2
7711,57811,2
7712,60185,2
7713,78554,2
7714,55564,0
7715,96658,2
7716,83220,2
7717,53421,2
7718,58520,2
7719,15913,0
7720,54771,0
7721,46904,0
7722,54611,2
7723,90991,2
7724,42067,0
7725,44792,0
7726,86339,0
7727,85889,2
7728,100438,2
7729,638,0
7730,94900,2
7731,54895,2
7732,89928,2
7733,75719,2
7734,58827,2
7735,956,0
7736,9461,0
7737,46567,0
7738,62736,2
7739,5591,0
7740,50735,2
7741,44899,0
7742,76633,2
7743,87278,2
7744,86949,2
7745,88136,2
7746,56585,0
7747,49835,0
7748,13809,0
7749,90243,2
7750,38602,0
7751,79755,2
7752,93241,2
7753,61223,2
7754,12324,2
7755,53590,0
7756,86966,2
7757,51061,2
7758,83476,0
7759,16788,0
7760,87408,2
7761,75581,2
7762,76343,0
7763,82927,2
7764,85740,2
7765,51174,2
7766,76163,0
7767,58838,2
7768,80638,2
7769,95612,2
7770,104294,2
7771,81555,2
7772,102334,2
7773,103242,2
7774,104283,2
7775,95758,2
7776,101285,2
7777,53446,0
7778,61510,0
7779,97370,2
7780,87990,2
7781,94993,2
7782,93674,2
7783,36419,2
7784,52279,0
7785,101912,2
7786,85886,2
7787,45377,0
7788,53896,2
7789,13213,0
7790,81541,0
7791,104744,2
7792,59572,0
7793,101009,2
7794,13517,0
7795,94875,0
7796,102033,2
7797,96554,2
7798,42663,2
7799,49540,0
7800,18588,2
7801,19485,0
7802,41310,0
7803,88420,2
7804,88741,2
7805,99074,2
7806,11441,0
7807,36394,0
7808,18883,2
7809,97848,2
7810,101476,0
7811,86643,2
7812,100545,2
7813,17837,0
7814,9146,0
7815,60652,2
7816,92816,2
7817,75890,2
7818,100396,2
7819,41611,0
7820,41341,2
7821,93075,2
7822,39679,0
7823,38475,2
7824,80677,2
7825,77814,2
7826,9787,0
7827,82441,0
7828,99628,2
7829,61091,2
7830,51345,2
7831,27380,0
7832,102387,2
7833,44930,0
7834,48209,0
7835,58261,2
7836,13958,0
7837,92324,2
7838,91179,2
7839,81431,2
7840,20222,2
7841,87076,2
7842,48662,0
7843,75851,0
7844,94422,2
7845,36554,0
7846,17426,0
7847,4393,0
7848,77215,2
7849,52698,2
7850,57963,2
7851,83338,2
7852,10814,0
7853,91562,2
7854,62708,2
7855,94546,2
7856,1569,0
7857,62722,2
7858,102618,2
7859,73961,0
7860,94602,2
7861,15871,2
7862,61237,2
7863,84702,2
7864,87661,2
7865,41777,0
7866,47312,2
7867,94574,2
7868,10237,0
7869,76768,2
7870,42368,0
7871,91418,2
7872,103383,2
7873,81991,2
7874,60483,0
7875,19389,0
7876,60776,2
7877,92628,2
7878,53764,0
7879,98894,2
7880,102756,2
7881,40430,0
7882,37401,0
7883,35916,2
7884,36582,2
7885,98295,2
7886,48623,0
7887,20233,0
7888,46266,0
7889,86516,2
7890,14692,0
7891,92923,2
7892,99620,2
7893,39541,2
7894,44933,0
7895,61361,2
7896,89191,2
7897,87565,2
7898,15882,0
7899,80233,2
7900,52510,2
7901,77055,0
7902,94889,2
7903,61369,0
7904,7526,2
7905,80520,2
7906,52712,0
7907,103504,2
7908,87866,2
7909,40551,2
7910,99237,2
7911,38492,0
7912,103709,2
7913,80666,0
7914,92344,2
7915,17221,0
7916,49855,0
7917,76177,0
7918,478,0
7919,90226,2
7920,41023,0
7921,87399,2
7922,90372,2
7923,51500,2
7924,80351,0
7925,36408,2
7926,103698,2
7927,54310,0
7928,91877,2
7929,80241,0
7930,2916,0
7931,99372,2
7932,46674,2
7933,6052,0
7934,85121,2
7935,100129,2
7936,42373,0
7937,48803,0
7938,44182,0
7939,88752,2
7940,58835,2
7941,40168,0
7942,38467,0
7943,83515,2
7944,59997,2
7945,96346,2
7946,58211,0
7947,82629,2
7948,53005,0
7949,37887,0
7950,93823,2
7951,78264,2
7952,45211,2
7953,18610,0
7954,93207,2
7955,1378,0
7956,83507,0
7957,99198,2
7958,97738,2
7959,61971,2
7960,55221,0
7961,40126,0
7962,59136,2
7963,40278,0
7964,90549,2
7965,96979,0
7966,17958,0
7967,17373,0
7968,53435,2
7969,35955,0
7970,9337,0
7971,61521,2
7972,17738,0
7973,40562,2
7974,46578,0
7975,8738,0
7976,2123,0
7977,73235,2
7978,83971,2
7979,8997,0
7980,101746,2
7981,61074,2
7982,13199,0
7983,56582,2
7984,76357,2
7985,99648,2
7986,83692,2
7987,86077,2
7988,100407,2
7989,96520,2
7990,82711,2
7991,47014,2
7992,96222,2
7993,83189,0
7994,97820,2
7995,78582,2
7996,55668,0
7997,8879,0
7998,3313,0
7999,93092,2
8000,45104,0
8001,91303,2
8002,47883,0
8003,50139,0
8004,16374,0
8005,75283,0
8006,62871,2
8007,18422,0
8008,62573,0
8009,87087,2
8010,101310,2
8011,91725,2
8012,4542,0
8013,76304,2
8014,12937,0
8015,5400,0
8016,13967,0
8017,51759,2
8018,75876,2
8019,36121,0
8020,104187,2
8021,47734,2
8022,16360,2
8023,76740,2
8024,7498,2
8025,50597,2
8026,85861,2
8027,96529,2
8028,1468,0
8029,14625,2
8030,54588,0
8031,103650,2
8032,95553,2
8033,98568,2
8034,99746,2
8035,85262,0
8036,94954,2
8037,93775,2
8038,90628,2
8039,27346,0
8040,85087,0
8041,101999,2
8042,104398,2
8043,475,0
8044,81535,2
8045,96191,2
8046,75820,2
8047,74172,2
8048,84632,0
8049,90369,2
8050,89582,2
8051,95854,2
8052,58216,2
8053,84834,2
8054,99161,2
8055,86887,0
8056,39659,2
8057,7166,0
8058,36194,0
8059,16028,0
8060,83470,2
8061,99476,2
8062,1170,0
8063,75536,0
8064,42649,0
8065,100843,2
8066,94661,2
8067,46958,0
8068,73120,0
8069,92237,0
8070,18810,2
8071,96340,2
8072,14653,0
8073,79679,0
8074,5411,0
8075,90355,2
8076,47259,0
8077,92268,2
8078,82247,2
8079,78658,0
8080,56529,2
8081,100840,2
8082,79884,0
8083,93927,2
8084,88257,2
8085,27239,0
8086,19299,0
8087,96790,2
8088,101698,2
8089,154,0
8090,16450,0
8091,10327,0
8092,48904,0
8093,2697,2
8094,47121,2
8095,86896,2
8096,37969,2
8097,87503,2
8098,101974,0
8099,46072,2
8100,48145,0
8101,54726,0
8102,83186,0
8103,49939,0
8104,12130,0
8105,17789,0
8106,157,0
8107,79724,2
8108,76613,0
8109,19150,2
8110,36484,0
8111,62390,0
8112,41414,2
8113,53095,2
8114,81780,2
8115,1642,0
8116,42061,2
8117,80483,2
8118,102126,2
8119,58011,2
8120,48443,0
8121,82553,2
8122,60725,2
8123,101715,2
8124,87782,2
8125,47841,2
8126,82266,2
8127,98419,2
8128,87768,2
8129,96751,2
8130,46477,0
8131,91539,2
8132,88682,2
8133,88817,2
8134,1687,0
8135,81507,2
8136,74155,2
8137,99164,2
8138,90493,2
8139,17651,0
8140,46657,2
8141,36200,0
8142,1662,0
8143,98405,2
8144,56841,2
8145,90316,2
8146,60469,2
8147,90968,2
8148,99330,0
8149,51126,0
8150,99012,2
8151,78211,2
8152,53100,2
8153,84643,2
8154,99631,2
8155,99445,2
8156,82832,2
8157,102747,2
8158,100064,0
8159,15072,0
8160,45599,0
8161,79710,2
8162,45141,0
8163,73733,2
8164,97969,2
8165,87371,2
8166,79161,0
8167,6598,0
8168,101870,0
8169,103490,2
8170,15106,0
8171,96329,2
8172,91950,2
8173,84491,0
8174,86032,0
8175,81181,2
8176,100033,2
8177,74186,0
8178,42168,0
8179,41743,0
8180,84637,2
8181,36020,0
8182,45591,0
8183,54411,2
8184,9866,0
8185,93334,2
8186,100323,2
8187,37232,0
8188,13292,0
8189,45279,0
8190,91545,2
8191,77935,2
8192,100241,2
8193,53280,0
8194,95862,2
8195,79111,2
8196,77921,2
8197,6623,0
8198,14827,0
8199,57007,2
8200,46041,0
8201,78984,0
8202,45470,0
8203,62092,2
8204,91233,2
8205,36633,2
8206,62652,2
8207,87233,2
8208,36937,2
8209,75238,2
8210,40517,0
8211,18557,2
8212,104539,2
8213,50215,2
8214,95398,2
8215,55941,0
8216,78973,2
8217,6893,0
8218,56090,0
8219,89115,2
8220,76996,0
8221,89427,2
8222,104381,2
8223,1507,0
8224,104072,2
8225,98877,2
8226,79091,0
8227,94391,2
8228,87067,0
8229,45948,0
8230,73446,0
8231,42486,0
8232,78669,2
8233,62798,2
8234,85093,2
8235,51877,2
8236,83588,2
8237,81946,0
8238,49762,2
8239,38014,2
8240,18062,0
8241,8218,0
8242,96734,2
8243,37831,0
8244,103940,2
8245,101864,2
8246,61940,2
8247,61012,0
8248,93058,2
8249,56377,2
8250,103352,2
8251,94695,2
8252,7048,0
8253,5827,0
8254,78509,2
8255,10060,0
8256,18717,0
8257,94962,2
8258,88229,2
8259,48330,2
8260,2840,0
8261,83332,2
8262,4483,0
8263,35758,2
8264,103200,2
8265,103487,2
8266,81996,0
8267,56416,2
8268,95429,2
8269,49655,0
8270,50271,2
8271,102317,2
8272,56551,2
8273,10642,0
8274,74346,2
8275,15429,0
8276,100379,2
8277,96357,2
8278,51795,2
8279,75505,2
8280,40354,2
8281,98565,2
8282,6744,0
8283,13441,0
8284,80441,2
8285,19589,0
8286,94231,2
8287,6713,0
8288,77446,2
8289,50704,2
8290,57724,0
8291,101988,0
8292,18101,0
8293,44857,0
8294,88693,2
8295,2843,0
8296,45906,0
8297,90642,2
8298,2095,0
8299,1054,0
8300,1620,0
8301,38295,0
8302,9256,0
8303,57887,2
8304,14819,0
8305,49191,2
8306,101549,2
8307,100964,2
8308,56979,0
8309,6308,0
8310,83006,0
8311,39620,0
8312,73463,2
8313,61352,2
8314,14971,0
8315,87509,2
8316,8094,0
8317,79260,2
8318,4190,0
8319,96779,2
8320,99887,2
8321,51317,2
8322,16605,0
8323,86769,2
8324,91798,2
8325,74934,2
8326,74962,2
8327,93176,2
8328,55300,2
8329,80905,2
8330,88108,2
8331,3448,0
8332,85082,2
8333,101361,2
8334,74197,2
8335,54251,2
8336,90175,2
8337,87928,2
8338,89703,0
8339,19468,2
8340,41895,0
8341,50378,0
8342,49084,0
8343,94948,2
8344,56692,2
8345,101577,2
8346,14200,0
8347,51466,2
8348,94540,2
8349,91078,2
8350,94076,0
8351,96439,2
8352,98686,0
8353,36942,0
8354,86879,2
8355,62224,0
8356,74459,2
8357,91652,0
8358,86167,2
8359,74321,0
8360,58315,2
8361,47855,0
8362,43408,0
8363,80866,2
8364,36658,0
8365,58489,2
8366,79856,2
8367,3434,0
8368,57457,2
8369,60407,2
8370,14512,0
8371,45155,2
8372,6885,0
8373,5397,0
8374,12839,0
8375,100070,2
8376,47979,2
8377,37966,0
8378,99493,2
8379,62202,2
8380,2680,0
8381,11950,0
8382,36807,0
8383,87318,0
8384,2885,0
8385,95907,2
8386,103526,2
8387,85695,0
8388,89888,2
8389,75561,2
8390,89295,2
8391,85363,2
8392,88718,2
8393,5082,0
8394,97651,2
8395,90465,2
8396,5557,0
8397,12690,0
8398,94369,2
8399,15705,2
8400,95702,2
8401,86876,2
8402,59814,2
8403,90653,2
8404,74774,2
8405,86145,0
8406,35294,0
8407,87641,2
8408,83864,0
8409,99440,2
8410,90206,2
8411,81369,2
8412,86460,2
8413,12414,0
8414,101856,2
8415,37952,0
8416,53685,0
8417,85844,0
8418,55623,0
8419,84058,2
8420,47880,0
8421,16155,2
8422,91705,2
8423,79887,0
8424,13590,0
8425,98267,2
8426,95418,2
8427,4019,0
8428,90018,2
8429,57738,0
8430,35134,0
8431,7793,0
8432,51154,2
8433,59673,2
8434,90462,2
8435,86868,2
8436,86440,2
8437,49056,0
8438,96602,2
8439,43389,0
8440,99901,0
8441,36917,0
8442,17513,0
8443,85408,2
8444,85557,2
8445,82719,2
8446,12122,2
8447,81988,2
8448,49064,2
8449,92293,2
8450,84657,0
8451,83307,0
8452,16166,0
8453,17969,0
8454,47852,2
8455,46831,0
8456,49981,0
8457,98891,2
8458,4590,2
8459,45630,2
8460,51607,2
8461,73902,0
8462,16031,0
8463,85540,0
8464,49489,0
8465,81968,2
8466,84969,2
8467,61490,0
8468,99597,2
8469,6429,0
8470,53556,2
8471,101808,2
8472,89756,2
8473,100025,0
8474,54712,0
8475,83487,0
8476,101712,2
8477,57744,2
8478,76132,2
8479,94090,2
8480,60126,2
8481,97640,2
8482,48727,0
8483,10600,0
8484,48918,2
8485,92757,0
8486,43394,2
8487,12701,0
8488,57865,2
8489,15100,0
8490,53525,0
8491,94062,2
8492,53061,2
8493,19752,0
8494,45934,2
8495,85104,0
8496,92127,2
8497,97069,2
8498,74498,2
8499,9143,0
8500,47858,2
8501,57879,0
8502,85132,2
8503,17336,0
8504,88690,2
8505,91694,2
8506,5096,2
8507,8955,0
8508,85259,2
8509,11992,0
8510,40860,0
8511,2520,0
8512,52954,2
8513,93151,2
8514,39645,2
8515,53719,2
8516,78945,0
8517,99898,2
8518,81794,0
8519,3290,0
8520,81068,2
8521,52625,2
8522,88991,2
8523,44556,0
8524,51306,0
8525,76281,0
8526,104674,2
8527,77184,2
8528,42632,2
8529,13753,0
8530,36962,0
8531,85720,2
8532,102587,2
8533,74211,2
8534,94065,2
8535,99150,2
8536,44117,0
8537,84190,0
8538,42348,0
8539,14557,0
8540,81974,2
8541,93477,2
8542,90023,2
