,hotel_id,no_of_ratings
1869,85734,45
1870,42663,81
1871,95730,0
1872,49804,111
1873,44159,35
1874,86932,31
1875,44764,0
1876,79572,138
1877,37724,3
1878,77814,114
1879,98306,0
1880,91998,13
1881,74670,78
1882,86021,48
1883,53435,219
1884,98132,0
1885,104252,14
1886,85588,103
1887,79026,91
1888,85138,81
1889,57173,267
1890,80787,12
1891,47866,4
1892,38475,0
1893,80677,198
1894,35491,388
1895,98585,2
1896,86513,18
1897,98762,0
1898,56734,183
1899,101265,0
1900,103951,3
1901,96807,0
1902,57612,232
1903,51638,446
1904,36962,81
1905,77229,35
1906,75100,38
1907,62683,1
1908,103391,0
1909,93069,0
1910,89908,4
1911,79766,32
1912,86640,128
1913,55831,138
1914,47439,43
1915,19164,0
1916,102621,0
1917,56135,165
1918,88164,26
1919,99035,0
1920,81712,261
1921,91570,0
1922,83512,81
1923,103076,0
1924,103996,0
1925,62272,467
1926,86347,0
1927,54197,16
1928,98135,0
1929,103976,20
1930,88434,2
1931,87973,0
1932,56841,56
1933,85166,52
1934,99510,0
1935,81400,75
1936,86665,9
1937,93047,2
1938,46536,32
1939,48052,23
1940,76748,201
1941,90999,0
1942,100230,0
1943,85720,17
1944,88133,3
1945,85869,32
1946,103985,0
1947,36802,459
1948,97845,0
1949,89306,25
1950,79890,42
1951,103377,0
1952,38652,412
1953,99485,1
1954,91832,9
1955,93086,1
1956,61330,242
1957,80649,108
1958,76925,114
1959,94408,1
1960,104390,0
1961,89348,0
1962,87523,207
1963,100548,0
1964,17820,289
1965,95305,0
1966,96520,0
1967,61347,398
1968,90808,0
1969,49967,22
1970,86063,77
1971,97519,0
1972,99783,0
1973,91081,1
1974,86457,103
1975,82604,141
1976,46713,50
1977,103093,0
1978,99943,0
1979,79859,52
1980,62981,135
1981,100545,0
1982,93823,2
1983,98405,1
1984,52425,388
1985,74211,308
1986,97848,0
1987,86032,5
1988,101442,51
1989,73905,63
1990,51922,316
1991,102944,0
1992,39209,307
1993,92349,23
1994,101105,19
1995,74667,371
1996,47475,41
1997,56695,347
1998,92456,1
1999,500,0
2000,89883,1
2001,9306,205
2002,19468,203
2003,44559,490
2004,84682,262
2005,86651,1
2006,73753,86
2007,86297,4
2008,3434,420
2009,47585,60
2010,83529,2
2011,103532,2
2012,82711,70
2013,83034,0
2014,99468,0
2015,79299,406
2016,101456,1
2017,103965,0
2018,94667,0
2019,83296,2
2020,102671,0
2021,100407,0
2022,75156,119
2023,57457,77
2024,98880,0
2025,43563,52
2026,39977,8
2027,80790,3
2028,36200,150
2029,78264,34
2030,39963,68
2031,60444,36
2032,45771,181
2033,80454,9
2034,15504,45
2035,20330,0
2036,43207,73
2037,39897,323
2038,75515,30
2039,46374,7
2040,96167,0
2041,20313,408
2042,16907,351
2043,42296,105
2044,88959,17
2045,47378,26
2046,88534,235
2047,44256,56
2048,101528,0
2049,49181,383
2050,100940,0
2051,97017,0
2052,76387,99
2053,88239,32
2054,46622,4
2055,85218,151
2056,83722,47
2057,54269,238
2058,54840,277
2059,76575,16
2060,74297,253
2061,91521,32
2062,78620,384
2063,38139,230
2064,95841,0
2065,88655,6
2066,62324,3
2067,100777,0
2068,86582,30
2069,96564,0
2070,83165,69
2071,99430,0
2072,75208,41
2073,96280,0
2074,74452,167
2075,80915,37
2076,79115,191
2077,40676,391
2078,84031,71
2079,60555,474
2080,58634,35
2081,80468,162
2082,86554,27
2083,97478,0
2084,100957,0
2085,82414,13
2086,1638,441
2087,16120,103
2088,97931,0
2089,87457,0
2090,15214,0
2091,92241,0
2092,85969,60
2093,89161,30
2094,80158,203
2095,561,34
2096,51746,36
2097,77447,29
2098,97638,0
2099,104253,10
2100,75065,271
2101,56367,40
2102,81359,84
2103,104518,3
2104,53220,274
2105,89881,13
2106,80569,12
2107,84059,55
2108,100181,0
2109,78181,37
2110,1365,0
2111,89887,0
2112,47401,171
2113,53363,347
2114,61151,329
2115,90047,0
2116,87167,328
2117,94969,0
2118,101548,0
2119,73712,196
2120,96170,0
2121,53341,158
2122,92117,62
2123,78808,355
2124,76547,94
2125,82372,3
2126,91209,11
2127,52359,134
2128,93754,0
2129,7910,186
2130,42448,268
2131,75647,35
2132,99562,0
2133,104245,0
2134,49794,52
2135,83010,40
2136,88956,167
2137,54432,0
2138,44071,358
2139,60279,107
2140,84934,98
2141,81494,26
2142,90922,8
2143,99610,0
2144,87637,2
2145,288,0
2146,79835,22
2147,20195,167
2148,59464,0
2149,40074,114
2150,47544,88
2151,97945,2
2152,85682,138
2153,82864,172
2154,102768,0
2155,91971,2
2156,92311,2
2157,59832,53
2158,83581,248
2159,101053,0
2160,59244,276
2161,84768,22
2162,16578,456
2163,45325,308
2164,85041,26
2165,104214,1
2166,41697,14
2167,38575,150
2168,74488,0
2169,94930,1
2170,93931,0
2171,90334,125
2172,91667,31
2173,91082,2
2174,92587,44
2175,83283,58
2176,81047,199
2177,77588,69
2178,103739,0
2179,104504,0
2180,42746,318
2181,92432,7
2182,14348,1
2183,95667,0
2184,81950,1
2185,104675,4
2186,89285,295
2187,104051,2
2188,90323,10
2189,50832,442
2190,4133,388
2191,102130,0
2192,16255,41
2193,45435,261
2194,49659,107
2195,8495,391
2196,100220,0
2197,89718,1
2198,62816,276
2199,86911,5
2200,90646,0
2201,6433,339
2202,75377,0
2203,90618,0
2204,85986,91
2205,74899,471
2206,79537,253
2207,44875,249
2208,75045,454
2209,98097,0
2210,44436,101
2211,44400,212
2212,50067,10
2213,92556,0
2214,40499,428
2215,79393,6
2216,104211,4
2217,80139,15
2218,88523,33
2219,17810,184
2220,104360,0
2221,97233,0
2222,44397,3
2223,81528,22
2224,77503,252
2225,58749,6
2226,97045,0
2227,103477,8
2228,79073,18
2229,5505,454
2230,99911,1
2231,62057,18
2232,87595,0
2233,83587,282
2234,99576,0
2235,101213,0
2236,62965,321
2237,93290,0
2238,80431,7
2239,37945,228
2240,101075,0
2241,82971,57
2242,90025,18
2243,94660,1
2244,96747,0
2245,91957,33
2246,84895,336
2247,104554,0
2248,104369,0
2249,77121,19
2250,97810,2
2251,55169,414
2252,80760,63
2253,78811,16
2254,43770,24
2255,88821,11
2256,55006,435
2257,48762,24
2258,79711,9
2259,43663,23
2260,51718,283
2261,93782,0
2262,78952,304
2263,61345,10
2264,27347,335
2265,94632,0
2266,61317,251
2267,47679,102
2268,42923,185
2269,37388,271
2270,95121,0
2271,46793,24
2272,98991,0
2273,52773,381
2274,49201,229
2275,57295,495
2276,91361,3
2277,84633,0
2278,82043,10
2279,79087,145
2280,100631,0
2281,95723,0
2282,95515,0
2283,86574,21
2284,43494,43
2285,47122,220
2286,81784,46
2287,83744,163
2288,93481,0
2289,85710,84
2290,97315,0
2291,103334,0
2292,97360,0
2293,80015,182
2294,50357,491
2295,86883,93
2296,94069,0
2297,46813,93
2298,97796,0
2299,100628,0
2300,41722,184
2301,76564,86
2302,41860,149
2303,103154,0
2304,61722,259
2305,86585,320
2306,74775,55
2307,53968,226
2308,92120,0
2309,83452,67
2310,91802,3
2311,75183,85
2312,48894,5
2313,60558,340
2314,57745,66
2315,48458,425
2316,97967,8
2317,85075,47
2318,90916,41
2319,104076,16
2320,89884,6
2321,96302,0
2322,14356,217
2323,79846,235
2324,91968,0
2325,85086,194
2326,61438,32
2327,104096,0
2328,95585,2
2329,94522,0
2330,78825,13
2331,104366,0
2332,103806,1
2333,97523,0
2334,50669,0
2335,98828,0
2336,82521,13
2337,96606,0
2338,48571,21
2339,1919,227
2340,104405,14
2341,36457,129
2342,74300,266
2343,97219,0
2344,48720,89
2345,50056,133
2346,79973,62
2347,76522,267
2348,54581,78
2349,97371,0
2350,91929,2
2351,61593,403
2352,86110,100
2353,103176,0
2354,100043,0
2355,45570,122
2356,103643,4
2357,78173,114
2358,95096,0
2359,92860,1
2360,82237,1
2361,91490,0
2362,15816,430
2363,99416,0
2364,98707,0
2365,60285,51
2366,97039,0
2367,100684,0
2368,96617,0
2369,88073,2
2370,47564,0
2371,45106,151
2372,76536,255
2373,84239,60
2374,46920,11
2375,51594,396
2376,97194,0
2377,104512,0
2378,95447,0
2379,84948,9
2380,99275,0
2381,88222,3
2382,89122,1
2383,76699,168
2384,53650,91
2385,78358,36
2386,80707,291
2387,81646,53
2388,76128,72
2389,102020,0
2390,38586,262
2391,78322,38
2392,83559,0
2393,48886,103
2394,75636,297
2395,82276,2
2396,8506,0
2397,79686,17
2398,103424,0
2399,87634,300
2400,100057,0
2401,83899,45
2402,53273,177
2403,99880,0
2404,93346,0
2405,99002,0
2406,12570,68
2407,95267,0
2408,60552,93
2409,103927,1
2410,11915,107
2411,79385,0
2412,76716,266
2413,77458,435
2414,88205,65
2415,75653,18
2416,98696,0
2417,76139,494
2418,93729,2
2419,60130,323
2420,94640,1
2421,48281,329
2422,103668,0
2423,92255,65
2424,100656,76
2425,102006,0
2426,6411,281
2427,100603,0
2428,76103,423
2429,99756,0
2430,56966,481
2431,88045,4
2432,94221,0
2433,88970,0
2434,92418,0
2435,83598,4
2436,103657,0
2437,92449,0
2438,91074,0
2439,14497,120
2440,4594,0
2441,76561,0
2442,83885,226
2443,90483,33
2444,88506,47
2445,86897,363
2446,81213,3
2447,96730,0
2448,85972,1
2449,98814,0
2450,101233,0
2451,95979,0
2452,51555,346
2453,100369,19
2454,82847,78
2455,80293,192
2456,74778,237
2457,4169,0
2458,51392,329
2459,56044,14
2460,86138,0
2461,56629,267
2462,97222,0
2463,81770,67
2464,56806,32
2465,59095,240
2466,75959,1
2467,55765,162
2468,78797,124
2469,90444,7
2470,57827,313
2471,99579,0
2472,79509,496
2473,98516,0
2474,76702,438
2475,98392,0
2476,99877,0
2477,80639,155
2478,86602,428
2479,3120,327
2480,98803,0
2481,92078,0
2482,73245,38
2483,80594,491
2484,82709,218
2485,84006,42
2486,101230,2
2487,91507,0
2488,53802,212
2489,82262,135
2490,84639,66
2491,102853,0
2492,97053,0
2493,91237,34
2494,51873,111
2495,77897,238
2496,84509,6
2497,77602,19
2498,57256,128
2499,97956,0
2500,45730,0
2501,62189,52
2502,75068,57
2503,62029,38
2504,45021,0
2505,60260,0
2506,95838,0
2507,81365,53
2508,95259,2
2509,101719,0
2510,104380,0
2511,98094,0
2512,15819,1
2513,88686,19
2514,85235,18
2515,15858,117
2516,36952,479
2517,49783,81
2518,74311,92
2519,97517,0
2520,94249,3
2521,96474,4
2522,96291,0
2523,92393,10
2524,46782,99
2525,57087,12
2526,95540,0
2527,98102,0
2528,100805,0
2529,80029,52
2530,95692,1
2531,102251,0
2532,74612,85
2533,48298,125
2534,40808,294
2535,91642,0
2536,91670,53
2537,103331,0
2538,35900,350
2539,38550,291
2540,38420,432
2541,95681,6
2542,89558,47
2543,56381,281
2544,95532,0
2545,17478,10
2546,73861,107
2547,95284,0
2548,54893,386
2549,100960,0
2550,62071,98
2551,75532,221
2552,85530,166
2553,88531,8
2554,46948,295
2555,58609,9
2556,95422,0
2557,95079,15
2558,49772,467
2559,99891,0
2560,86889,7
2561,100054,0
2562,88233,0
2563,14812,136
2564,75678,22
2565,79714,219
2566,95402,0
2567,78347,242
2568,91358,3
2569,92736,0
2570,50677,110
2571,90306,28
2572,61154,1
2573,93594,0
2574,99185,0
2575,58758,94
2576,91051,4
2577,98842,7
2578,52638,442
2579,93017,0
2580,75622,99
2581,103820,2
2582,75796,5
2583,98859,0
2584,102282,0
2585,98665,0
2586,49015,222
2587,56834,396
2588,82712,195
2589,80895,3
2590,86872,29
2591,97939,1
2592,84023,0
2593,73698,169
2594,83913,2
2595,36477,184
2596,78187,207
2597,81652,215
2598,87294,312
2599,91681,9
2600,103151,0
2601,93037,0
2602,88360,42
2603,56800,18
2604,80161,71
2605,74325,377
2606,56083,0
2607,14345,6
2608,85685,3
2609,87018,0
2610,73279,6
2611,9544,446
2612,87212,120
2613,84630,47
2614,62777,197
2615,90146,34
2616,103795,1
2617,47572,96
2618,104526,0
2619,97672,0
2620,97804,0
2621,41739,471
2622,87510,97
2623,93130,0
2624,88371,69
2625,92286,0
2626,48149,255
2627,76072,474
2628,56395,276
2629,40485,26
2630,89583,0
2631,94381,0
2632,84909,5
2633,98980,0
2634,94353,0
2635,81489,0
2636,73864,77
2637,95582,0
2638,56080,268
2639,84664,96
2640,82251,0
2641,4012,124
2642,57993,246
2643,83910,1
2644,73701,176
2645,85876,77
2646,1039,487
2647,52646,169
2648,35864,5
2649,81947,12
2650,81621,10
2651,79427,88
2652,94958,1
2653,76567,23
2654,46962,326
2655,95982,0
2656,49032,0
2657,94511,0
2658,88810,34
2659,48337,38
2660,95678,1
2661,58114,463
2662,74165,0
2663,88357,14
2664,89859,22
2665,46785,282
2666,80271,13
2667,51558,57
2668,96595,0
2669,50258,411
2670,75841,328
2671,52497,247
2672,55796,28
2673,58021,209
2674,49035,79
2675,94041,0
2676,93566,0
2677,94083,0
2678,101393,0
2679,13428,61
2680,100018,2
2681,87142,0
2682,45612,442
2683,83435,487
2684,93183,3
2685,93127,0
2686,98406,1
2687,90171,1
2688,81351,45
2689,84771,471
2690,50393,462
2691,48312,10
2692,45716,163
2693,75211,17
2694,53110,38
2695,77613,45
2696,46343,34
2697,45294,12
2698,37076,111
2699,53844,42
2700,41101,29
2701,42141,223
2702,99469,0
2703,79233,162
2704,103317,0
2705,14629,188
2706,93746,1
2707,57855,269
2708,90430,0
2709,100206,0
2710,77638,312
2711,87769,35
2712,96468,0
2713,90196,3
2714,75518,86
2715,78938,294
2716,15855,216
2717,86695,35
2718,83750,8
2719,89445,2
2720,100189,0
2721,88385,160
2722,95214,0
2723,97492,0
2724,55928,75
2725,90011,292
2726,38274,371
2727,79680,0
2728,86748,7
2729,82344,4
2730,91057,14
2731,11656,381
2732,98676,0
2733,84917,1
2734,60085,280
2735,91538,0
2736,15234,64
2737,74016,124
2738,79728,94
2739,7772,129
2740,99168,0
2741,59644,135
2742,49493,12
2743,57149,22
2744,97925,0
2745,96752,4
2746,50984,43
2747,97067,0
2748,91518,1
2749,94201,0
2750,101106,3
2751,98977,0
2752,79590,47
2753,46211,452
2754,45885,309
2755,46951,366
2756,41885,242
2757,50818,427
2758,93304,5
2759,103491,11
2760,93597,22
2761,94789,0
2762,87783,60
2763,99441,0
2764,95546,0
2765,53850,284
2766,46467,235
2767,15079,0
2768,18536,222
2769,41877,147
2770,37821,35
2771,93152,2
2772,97191,0
2773,90278,1
2774,101216,0
2775,45432,196
2776,96620,0
2777,87758,0
2778,77309,200
2779,54252,342
2780,97495,3
2781,101854,0
2782,46658,149
2783,76688,117
2784,85249,14
2785,99894,0
2786,87915,297
2787,49057,15
2788,99289,2
2789,49482,14
2790,93616,0
2791,91659,4
2792,55017,290
2793,89395,69
2794,101992,0
2795,43812,35
2796,47232,198
2797,98527,1
2798,97202,2
2799,100032,0
2800,89420,1
2801,44968,444
2802,98721,0
2803,100327,2
2804,101857,0
2805,53971,77
2806,82698,16
2807,15844,243
2808,57416,19
2809,50978,245
2810,44127,135
2811,55456,98
2812,103955,4
2813,91234,1
2814,55740,467
2815,96612,0
2816,7755,406
2817,60572,58
2818,99447,0
2819,102566,0
2820,88818,24
2821,87946,52
2822,18066,2
2823,89580,281
2824,53369,479
2825,14941,318
2826,96142,11
2827,89274,0
2828,75788,389
2829,100639,16
2830,100482,0
2831,88396,0
2832,100341,0
2833,80738,2
2834,57678,177
2835,37211,114
2836,45159,346
2837,95104,0
2838,91676,0
2839,84774,10
2840,76682,0
2841,90894,11
2842,89715,16
2843,90455,82
2844,78077,35
2845,75509,34
2846,17906,17
2847,54677,180
2848,50970,64
2849,4740,0
2850,76291,1
2851,85390,142
2852,4754,329
2853,79424,168
2854,88666,5
2855,87752,72
2856,17655,219
2857,99019,0
2858,80288,89
2859,15518,419
2860,93414,0
2861,35726,143
2862,92581,0
2863,100794,0
2864,97247,0
2865,95132,0
2866,96460,1
2867,43798,163
2868,96851,2
2869,100518,7
2870,47682,487
2871,102591,0
2872,103303,0
2873,58578,375
2874,104543,0
2875,88478,33
2876,89130,4
2877,89561,49
2878,40032,286
2879,12832,39
2880,80625,168
2881,60980,460
2882,60271,280
2883,83404,13
2884,104082,0
2885,93948,0
2886,36612,232
2887,90441,0
2888,62681,71
2889,102276,0
2890,91833,84
2891,89288,24
2892,87010,18
2893,74629,156
2894,73723,486
2895,56353,22
2896,57582,36
2897,82836,61
2898,101255,3
2899,84186,261
2900,45311,288
2901,93577,1
2902,53386,95
2903,85823,25
2904,97481,0
2905,16426,49
2906,35616,437
2907,90486,36
2908,95852,0
2909,50385,9
2910,73560,276
2911,79374,67
2912,83556,1
2913,44566,56
2914,75501,66
2915,82057,9
2916,75374,39
2917,56342,284
2918,78769,234
2919,81967,278
2920,35304,317
2921,92092,0
2922,87322,32
2923,95816,1
2924,62943,371
2925,48599,1
2926,47108,167
2927,94646,11
2928,92573,7
2929,86281,51
2930,54137,232
2931,97624,3
2932,95242,0
2933,80001,334
2934,93743,0
2935,95239,0
2936,100338,0
2937,11819,171
2938,103339,23
2939,102273,0
2940,101067,0
2941,102127,0
2942,56094,20
2943,54744,91
2944,62614,39
2945,45443,62
2946,80597,30
2947,89600,48
2948,36328,18
2949,82096,25
2950,82369,1
2951,94187,0
2952,88793,34
2953,37048,319
2954,97630,1
2955,89417,10
2956,98997,5
2957,12067,42
2958,62929,52
2959,60392,0
2960,61264,2
2961,48557,224
2962,75225,159
2963,74272,0
2964,20057,315
2965,83604,1
2966,74438,361
2967,86723,41
2968,82659,148
2969,100490,0
2970,74910,36
2971,98831,0
2972,46194,260
2973,89251,13
2974,103179,1
2975,100493,0
2976,104394,0
2977,58046,55
2978,77475,52
2979,81480,136
2980,4771,78
2981,89431,0
2982,88644,13
2983,102428,0
2984,97917,0
2985,101995,0
2986,99748,0
2987,100195,3
2988,95352,0
2989,97970,0
2990,79101,73
2991,84931,117
2992,52916,3
2993,79689,325
2994,93622,0
2995,82074,18
2996,5972,157
2997,81809,44
2998,79694,4
2999,79388,214
3000,80459,54
3001,103930,0
3002,101379,0
3003,75703,50
3004,99132,0
3005,83286,53
3006,53054,257
3007,47370,4
3008,61165,158
3009,1351,172
3010,99160,0
3011,60994,67
3012,14016,386
3013,99118,0
3014,102113,0
3015,42884,183
3016,48011,65
3017,90295,19
3018,59793,142
3019,44121,43
3020,62968,121
3021,77464,51
3022,99452,5
3023,91811,0
3024,74204,462
3025,50227,0
3026,87195,1
3027,99008,0
3028,90472,5
3029,87775,192
3030,86571,0
3031,14221,68
3032,76823,95
3033,48436,0
3034,94817,0
3035,58932,79
3036,100167,0
3037,40662,474
3038,94983,0
3039,80476,98
3040,100203,0
3041,53082,16
3042,88503,11
3043,84810,1
3044,95433,1
3045,102580,0
3046,85713,3
3047,101092,0
3048,90607,34
3049,92733,3
3050,96173,2
3051,84197,1
3052,88208,1
3053,85688,47
3054,100923,0
3055,88860,25
3056,90461,60
3057,82411,474
3058,45120,475
3059,93431,0
3060,73546,337
3061,93917,2
3062,96904,0
3063,104242,0
3064,93909,8
3065,97509,0
3066,100915,2
3067,52781,0
3068,49507,369
3069,43975,335
3070,79565,162
3071,79109,182
3072,101269,3
3073,89150,169
3074,81787,11
3075,48422,36
3076,83888,25
3077,39599,386
3078,60386,127
3079,74052,28
3080,95405,0
3081,78493,237
3082,93169,35
3083,75200,315
3084,104104,0
3085,85851,55
3086,91085,0
3087,75661,481
3088,55619,6
3089,88053,306
3090,35284,302
3091,85089,83
3092,99725,0
3093,89569,25
3094,45587,0
3095,42040,11
3096,81500,116
3097,82574,288
3098,44386,329
3099,81334,60
3100,95366,0
3101,101503,0
3102,85561,34
3103,87156,2
3104,90759,0
3105,101688,0
3106,90731,10
3107,86301,3
3108,46236,20
3109,89282,15
3110,97973,0
3111,98558,0
3112,50261,149
3113,102574,0
3114,98502,0
3115,81309,6
3116,90621,4
3117,95253,0
3118,99424,0
3119,94643,1
3120,103356,0
3121,78907,267
3122,74151,0
3123,88492,46
3124,60881,237
3125,99278,0
3126,90635,405
3127,86709,4
3128,87046,4
3129,19402,172
3130,38564,65
3131,42487,344
3132,15540,0
3133,100313,0
3134,81933,81
3135,80752,24
3136,98538,5
3137,62223,12
3138,96755,0
3139,92396,0
3140,76550,40
3141,2971,180
3142,77408,181
3143,91524,4
3144,59053,132
3145,55779,13
3146,89111,22
3147,91375,24
3148,61784,356
3149,40963,268
3150,101376,0
3151,87159,286
3152,50081,367
3153,62954,37
3154,53259,48
3155,20206,285
3156,80746,54
3157,81812,25
3158,51569,203
3159,104689,0
3160,81503,200
3161,82999,27
3162,49631,146
3163,40985,29
3164,98088,4
3165,89080,0
3166,74764,96
3167,88225,3
3168,89012,45
3169,99129,0
3170,51774,45
3171,47851,33
3172,78052,40
3173,62642,40
3174,75771,29
3175,81483,5
3176,94682,0
3177,36339,106
3178,84062,10
3179,43376,67
3180,85412,17
3181,81514,226
3182,82245,266
3183,48447,89
3184,88540,0
3185,94668,0
3186,89552,3
3187,94058,0
3188,90497,30
3189,79098,45
3190,9108,61
3191,102003,2
3192,38136,398
3193,93591,0
3194,83708,25
3195,53535,92
3196,87609,117
3197,76724,13
3198,95090,0
3199,79866,212
3200,45148,437
3201,100029,0
3202,49195,0
3203,81618,83
3204,88410,16
3205,100026,11
3206,54868,150
3207,4903,240
3208,75349,194
3209,85359,10
3210,83736,59
3211,88095,18
3212,90317,1
3213,98732,0
3214,97652,0
3215,76235,98
3216,49322,66
3217,45162,11
3218,93647,0
3219,101539,0
3220,83438,47
3221,80884,138
3222,103030,0
3223,81773,7
3224,86011,32
3225,80749,171
3226,91355,11
3227,62780,143
3228,91510,9
3229,98105,0
3230,103789,4
3231,93293,0
3232,102999,10
3233,90610,2
3234,102861,10
3235,93439,27
3236,101666,0
3237,103764,0
3238,60676,420
3239,56356,297
3240,73881,227
3241,80150,337
3242,98856,0
3243,80763,60
3244,15408,138
3245,86841,63
3246,78364,30
3247,79672,0
3248,97059,4
3249,94204,0
3250,79821,136
3251,39914,40
3252,52919,55
3253,97655,3
3254,100001,0
3255,87744,0
3256,93715,13
3257,98668,1
3258,98254,0
3259,4760,73
3260,92269,0
3261,76114,208
3262,62915,62
3263,50829,335
3264,87145,3
3265,97953,0
3266,97031,0
3267,86568,54
3268,44251,146
3269,76260,98
3270,88804,0
3271,91344,0
3272,91915,21
3273,81348,0
3274,75217,75
3275,98867,0
3276,87949,13
3277,89867,0
3278,84009,211
3279,8512,114
3280,49755,0
3281,96865,0
3282,88101,5
3283,81635,75
3284,104661,0
3285,81022,72
3286,95568,0
3287,97340,0
3288,59059,205
3289,13895,195
3290,93020,0
3291,100178,0
3292,78524,388
3293,103916,16
3294,17017,97
3295,84644,42
3296,79275,162
3297,58032,0
3298,83761,0
3299,94480,0
3300,84020,36
3301,87910,0
3302,57852,193
3303,58904,15
3304,80558,20
3305,92258,31
3306,96305,15
3307,91816,0
3308,41421,407
3309,56530,437
3310,47100,140
3311,87780,1
